Tweet_text,Viral
RT @megynkelly: .@GovMikeHuckabee:  It’s time that we recognize the Supreme Court is not the Supreme being #GOPDebate,1
"RT @KatiePavlich: Donald Trump isn't a Democrat, he isn't a Republican, he's Donald Trump. #GOPdebate",1
RT @TexasHumor: Tamales would be my Secretary of State because people will do anything for tamales. #TexMexDiplomacy #GOPdebate http://t.co…,1
"RT @KatiePavlich: ""The military is not a social experiment. Their job is to kill people and break things"" -Huckabee #GOPdebate",1
"RT @JamilahLemieux: ""The purpose of the military is kill people and break things,"" a thing Huckabee actually just said #GOPDebate",1
"RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizens…",1
"RT @mydaughtersarmy: Dear Donald Trump,
Twitter is forever. 

#GOPDebate 
http://t.co/srWd9TnOdo",1
RT @Daenerys: Donald Trump got The Wall idea from Game of Thrones. #GOPDebate,1
RT @RealBenCarson: Just wanted to say good luck to all the #GOPDebate candidates taking the stage shortly for the First Debate at 5:00PM.,1
"RT @AriBerman: On 50th anniversary of Voting Rights Act, not one question about VRA or voting rights during 1st #GOPdebate",1
RT @pattonoswalt: Here we go. #GOPDebate http://t.co/7LBhoLFu8U,1
"RT @FoxNews: .@ScottWalker: Instead of picking fights with Republicans, bring the fight back to @HillaryClinton. #GOPDebate http://t.co/NHR…",1
"RT @JesseCox: Even God is rolling his eyes at these responses. We get it, you are super into Jesus. Just not what he does or says... #GOPDe…",1
RT @AdamSmith_USA: Race was discussed for only seconds. There's the Republican Party for you. #GOPDebate,1
RT @tedcruz: A great #GOPDebate discussing issues important to the American people: https://t.co/WeMKfA9vLN Join our fight: https://t.co/xV…,1
"RT @fakedansavage: Kelly: ""You call women you don't like 'fat pigs,' 'dogs,' and 'disgusting animals.'"" Trump: ""Only Rosie O'Donnell."" Crow…",1
"RT @GovMikeHuckabee: I'll fight for the U.S. military to be the most feared, respected, &amp; ⁰capable fighting force the world has ever known …",1
"RT @rachelheldevans: #GOPDebate: Plague of political correctness keeps us from torturing prisoners and calling women ""fat pigs"" &amp; human bei…",1
RT @pattonoswalt: Can't believe they're not showing Gwar's opening set. #GOPDebate,1
"RT @OhNoSheTwitnt: How great would it be if Rubio said the immigrants aren't coming from Mexico, they're coming from CANADA and glared at T…",1
"RT @DamienFahey: If Marco Rubio does a good job answering tonight, his mom says they can stop for pizza on the way home. #GOPDebate",1
RT @catie__warren: As a reminder. Less than 3 percent of what #PlannedParenthood does deals with abortions. But this debate won't tell you …,1
RT @DonnieWahlberg: Like Ben Carsons brain. Mike Huckabees heart. Marco Rubios soul. Chris Christies fight. John Kasichs hope. Add Carly Fi…,1
"RT @seanhannity: .@realDonaldTrump: “We need a leader at the top that’s going to not worry so much about tone, that’s going to get results.…",1
RT @toddstarnes: So this isn’t a “Bash Trump” debate. This is a “Destroy Trump” debate. But Trump is still standing. #GOPDebate,1
RT @JessicaValenti: The winner is: Twitter. #GOPDebate,1
"RT @JohnKasich: Hey @RealDonaldTrump, if you're still looking to chip in, check out http://t.co/dy8KnZ122T

#GOPDebate",1
RT @amaraconda: ISIS is not islam jfc republicans talk all this shit about a terrorist group while dehumanizing every1 who follows islam fu…,1
RT @melissaroyle: Watching the Canadian #macdebate followed by the #GOPDebate is like playing Jeopardy followed by drunk naked upside down …,1
"RT @AmyMek: How disgusting is @megynkelly's tone, Show some respect toward's God and all of us who put him first in our lives! #GOPDebate",1
"RT @GovMikeHuckabee: .@POTUS is ""trust &amp; vilify"" - he trusts our enemies &amp; vilifies anyone who disagrees with him. http://t.co/9da0D98KdW #…",1
"RT @catie__warren: Tonight #DonaldTrump is everyone's drunk, kinda racist uncle who posts Jesus memes on Facebook. #GOPDebate",1
RT @TinyMuslimah: Everybody wanna be a Jesus freak till it's time to feed the poor. #GOPDebate,1
RT @fourzerotwo: EVERYONE! Everyone shut up! Trump is about to say something... Fffflllluuuughhharrrghhh #GOPDebate http://t.co/0mAmOcu5yE,1
"RT @Refinery29: .@megynkelly is like, ""10 candidates stand before me..."" #GOPDebate http://t.co/TsGXHIlPy2",1
RT @elonjames: Did they just ask PRESIDENTIAL CANDIDATES IF GOD SENT THEM A MESSAGE? Did #TheDoctor drop by w/ his TARDIS as well? #GOPdeba…,1
RT @Politics_PR: Our defense budget #GOPdebate http://t.co/V5rtVJrBq1,1
"RT @deray: And now, the #GOPDebate addresses the movement.",1
RT @DamienFahey: You can really tell Donald Trump is pro-life because he refers to a child as “it”. #GOPDebate,1
RT @LeonXDavis: Megyn Kelly is out here like… #GOPDebate http://t.co/76wfc1fzYo,1
RT @emmyrossum: #GOPDebate I need an antacid,1
RT @JessicaValenti: Trump: I told God to come to my wedding and HE CAME. #GOPDebate,1
"RT @ProfessorCrunk: ""The purpose of the military is to kill people and break things."" Huckabee just said that. And he's being violently tra…",1
"RT @TeaPainUSA: John Kasich seems likable, reasonable and thoughtful and that's why he don't stand a chance. #GOPDebate",1
"RT @rolandsmartin: SHAME ON Brett Baier, Chris Wallace, @MegynKelly. Today is the 50th anniversary of the Voting Rights Act and no question…",1
RT @lizzwinstead: WE SHOULD BE ABLE TO CALL WOMEN PIGS AND WHORES MORE. WE HAVE TO TAKE AMERICA BACK! #GOPDebate,1
"RT @AmyMek: .@foxnews tried their best to destroy @realDonaldTrump tonight! However, it didn't work….it just exposed your network! #Fail #G…",1
RT @ScottWalker: Russia &amp; China know more about @HillaryClinton’s email server than Congress #GOPdebate #Walker16     http://t.co/Sd0cpKGhw1,1
RT @MrPeytonReed: Ted Cruz looks like the poor actor in prosthetics who replaced Crispin Glover in BACK TO THE FUTURE PART 2. #GOPDebate,1
RT @jjauthor: I just have to say I like @megynkellybut but she has gone over the top. She was trying to be the star instead of the candidat…,1
RT @VINNYGUADAGNINO: Bro Donald Trump has to stay in this race as long as possible for entertainment purposes #GOPDebate,1
"RT @WAGNERGIRLE: Thank you @tedcruz for speaking out on #govermentcartel 

#MakeAmericaGreatAgain  #SecureTheBorder #GOPDebate http://t.co/…",1
RT @JensenClan88: This is like if everyone you hate on Facebook had dinner together. #GOPDebate,1
"RT @michellemalkin: #gopdebate Everything about Jeb Bush, Common Core, Pearson, PARCC &amp; money trail that you didn't learn from Fox ==&gt; http…",1
RT @Daenerys: Listening to the #GOPDebate like http://t.co/3JrCuQdAFu,1
RT @thehill: WATCH: Rubio: God blessed the GOP with candidates; Dems can't even find one  http://t.co/22gJYz5Dz9 #GOPDebate http://t.co/d5c…,1
"RT @deray: Someone, go give Ben Carson a pep talk. He seems defeated. I mean, he won't ever win. But he just sounds sad now. #GOPDebate",1
RT @nascarcasm: WHAT WE LEARNED: Ronda Rousey can knock someone out in less time than it takes for a politician to answer a question. #GOPD…,1
RT @ThePatriot143: #GOPDebate @megynkelly to Trump: 'When Did You Become a Republican?' Trump should have said 'When did you become a repor…,1
RT @AnthonyCumia: Waiting for Trump to speak while listening to other candidates drivel is like sitting through Air Supply waiting for Led …,1
RT @megynkelly: .@realDonaldTrump:  If it weren’t for me you wouldn’t even be talking about illegal immigration #GOPDebate,1
"RT @DamienFahey: “Senator Cruz, your ears look like large oysters. Please explain.” #GOPDebate",1
RT @JohnKasich: What you miss during #GOPDebate commercial breaks: @JohnKasich invites the Cruz girls up to chat. http://t.co/5xGqGrcIag,1
RT @dbeltwrites: Donald Trump's hair looks like it's permanently being blurred out by the TV censors. #GopDebate,1
RT @realjeffreyross: Looks like the auditions for the role of Ron Burgandy. #GOPdebate,1
"RT @Marmel: ""My mother worked...""
- Nobody 
#GOPDebate",1
RT @ChrisRugaber: Bush says Fla. added 1.3M jobs but housing bubble was big driver - 3/4 jobs were gone 3 yrs later #GOPdebate: http://t.co…,1
RT @meowmanifesto: weren’t barbaric white men “illegals” when they came here to steal from the natives? #GOPDebate,1
"RT @IamGMJohnson: ""I listen to the American People"" (As long as they are not immigrants, blacks, latinos, lgbtq and women) #GOPDebate #kkko…",1
"RT @MattyIceAZ: Rand Paul claims ""We didn't create ISIS.""
Jeb Bush interrupts, ""We didn't, but my brother did.""
#GOPDebate",1
"RT @Bidenshairplugs: Retweet if you're tired of the Democrats importing third world peasants to win elections, and the GOP not trying to st…",1
"RT @KatiePavlich: We're already seeing difference between Senators and Governors. Senators ""I introduced legislation"" Governors ""We got thi…",1
"RT @itsWillyFerrell: Meanwhile, back at the White House...  #GOPDebate http://t.co/Un7gNNUhB7",1
"RT @peddoc63: Go Carly📢
Go Carly📢
Go Carly📢
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA http://t.co/Pk45i5Zvk0",1
RT @Writeintrump: I'm going to have to take the long way to the #GOPDebate because the bridge is closed. Well played Chris Christie. Well p…,1
RT @OldRowOfficial: Who do you really want leading the country? #GOPDebate http://t.co/fA9w5lHars,1
RT @Bipartisanism: Ben Carson spoke about science at the #GOPDebate and @neiltyson was like: http://t.co/bYoOH7i3N6,1
"RT @Phil_Cosby_: Sooooo...do we want any of these candidates as our next President? #GOPDebate 

 http://t.co/htuwEvREpg",1
"RT @TomiLahren: Hell yes! @marcorubio ""I was raised paycheck to paycheck..how is Hillary going to lecture me about student loans?!"" #Rubio …",1
"RT @DRUDGE: Strange, creepy letter 'F' on screen as they spoke. Subliminal grading system courtesy of Zuckerberg.  #GOPDebate http://t.co/g…",1
RT @AnthonyMarlowe: #Trump #Video It cost 4 times more than the $700M it would've if it were being managed by @realDonaldTrump #GOPDebate h…,1
"RT @cenkuygur: My 5 year-old son saw @realDonaldTrump on TV and said, ""Dad, the clown is on TV!"" #GOPDebate",1
RT @KidFury: Everyone up there looks like an evil dentist. #GOPDebate,1
RT @NerdyWonka: Aaaaaaaaaaaaaaand the winner of the #GOPDebate is: http://t.co/BMh8u80tyh,1
"RT @FoxNews: .@JebBush: As governor of Florida, I defunded #PlannedParenthood. I created a culture of life in our state #GOPDebate http://t…",1
"RT @feministabulous: Trump can say ""I hate the concept of abortion"" because he'll NEVER NEED ONE. #GOPDebate",1
"RT @sallykohn: As always when watching current GOP crop of candidates, I feel very encouraged as a Democrat but very depressed as an Americ…",1
RT @blowticious: Pro-life Republicans be like #GOPDebate http://t.co/bIOXOpLEjn,1
"RT @Franklin_Graham: 1st #GOPDebate--Encouraging to see several candidates express their faith in God and His Son, Jesus Christ. http://t.c…",1
"RT @DeenaZaruCNN: .@RealBenCarson: Thank you Megyn, I wasn't sure I was going to to get to talk again #GOPDebate http://t.co/GNnn9idoNs",1
RT @RealMikeBennett: #DonaldTrump finishing each answer during the #GOPDebate http://t.co/AxCSmlUzFL,1
"RT @JessicaValenti: Sorry, if there's a God she's not in that building. #GOPDebate",1
RT @PhillyD: Ted Cruz just looks untrustworthy. It looks like even his eyebrows don't trust him. #GOPDebate,1
RT @DanScavino: .@MegynKelly trying 2show up @realDonaldTrump w @FoxNews. Trying 2take him down. Trying 2destroy him. Not happening. #Kelly…,1
RT @YoungBLKRepub: Just saying. #GOPDebate http://t.co/zqcAONpaKj,1
RT @seanhannity: .@tedcruz: “I think the real divide is whether we’re going to have Republicans that actually do what we said we would do.”…,1
RT @BougieBlackGurl: How are y'all going to use the 5th &amp; 14th amendments to defend fetuses when y'all refuse to use it to defend living Bl…,1
RT @barbhaynes: Stop saying pro-life. You're pro-fetus. You don't care about the mom. You don't care about the child after it's born. #GOPD…,1
"RT @mydaughtersarmy: Dear GOP,
If you want to stop abortions... 

#GOPDebate 
http://t.co/RbL1t4iPx6",1
RT @JimSterling: Phew! Tuned into the #GOPDebate just in time! http://t.co/BIVfRZKaF4,1
RT @cenkuygur: Does Ben Carson also want to follow God's law on non-virgin wives - stoning them in front of their father's house? #GOPDebate,1
"RT @GregAbbott_TX: @TedCruz: ""On my first day I will rescind every illegal executive action taken by Barack Obama."" #GOPDebate @FoxNews",1
"RT @megynkelly: Crazy day, fun night, exhausting week. This is moments before the #GOPDebate - firing up for the big event. http://t.co/vwG…",1
"RT @cmclymer: Fun Fact: in this party of super patriots, not a single candidate on stage has served a day in the military.

#GOPDebate",1
"RT @NerdyWonka: Somewhere in the White House, President Barack Obama is doing this and he's not even watching the #GOPDebate http://t.co/Yr…",1
"RT @peddoc63: Go Carly📢
Go Carly📢
Go Carly📢
@CarlyFiorina #Carly2016 #GOPDebate
@FlyoverCulture @LeahR77 @steph93065 @MaydnUSA http://t.co/…",1
RT @davidcicilline: This is the worst episode of The Apprentice that I've ever seen. #GOPDebate,1
RT @TheBaxterBean: Scott Walker Lies: Says WI Budget Has $535M Surplus (Actually Has $1.76B Deficit) http://t.co/VVMxzkxLKr #GOPDebate http…,1
RT @maureenjohnson: Ted Cruz is going to personally take away your telescope and try you as a witch. #GOPDebate,1
RT @jjauthor: Uhhh..@brithume most of us didn't like @megynkelly questioning of everyone..very ungentlewomenly! #GOPDebate,1
RT @puddinstrip: I hope when they come back they've replaced Megyn Kelly with Will Ferrell dressed as Alex Trebek #GOPDebate,1
"RT @TheDailyEdge: Scott Walker: ""We should treat everyone the same in America. Except women, of course."" #GOPDebate http://t.co/jUvKRjrQOT",1
"RT @mydaughtersarmy: 10 straight, wealthy, men suddenly the authority on LGBT, affordable h/care + women's reproductive rights

#GOPDebate …",1
RT @SteveAmiri: This season of The Bachelorette sucks. #GOPDebate http://t.co/tRKbUPSudN,1
"RT @runolgarun: I made a #GOPdebate bingo card if anyone wants to play me, I've already got four squares so u better watch out http://t.co/…",1
"RT @feministabulous: I don't always support everything Megyn Kelly says, but tonight she's my hero. http://t.co/QgwM5XG3F9 #GOPDebate http:…",1
"RT @funnyordie: It's not whether you win or lose, Donald. The only thing that matters in life is not winding up like you. #GOPDebate",1
"RT @Marmel: MY mother worked.
THEIR mothers worked.
YOUR mothers worked.
Nobody mentioned their mothers.
Nobody.
#GOPDebate",1
RT @pattonoswalt: Dear Dr. Ben Carson: A CANTICLE FOR LEIBOWITZ is not a hopeful vision of the future. #tithing #GOPDebate,1
"RT @DLoesch: Cruz, Rubio led the night tonight. #GOPDebate",1
"RT @wriglied: Huckabee: We need a leader who believes we can once again be one nation under God.

SEPARATION. BETWEEN. CHURCH. AND. STATE. …",1
